,T_component,T_ambient,bus_voltage,bus_current,label_anomaly,alert_rule,alert_z,alert_combined
2025-08-15 03:15:03,35.209509786873085,28.307112863832096,7.808259978242756,0.9338305888354929,1,0,0,0
2025-08-15 03:15:04,35.00955509011017,28.07479257869252,7.795718646045443,0.8415797257757756,1,0,0,0
2025-08-15 03:15:05,34.80145226460188,28.313526542225425,7.807588107952102,0.9293537341699966,1,0,0,0
2025-08-15 03:15:06,34.78018070036778,28.043466349929066,7.81380945372243,0.8756841411053512,1,0,0,0
2025-08-15 03:15:07,35.8925143874212,28.007170912985487,7.80531233986345,0.9257092661094836,1,0,0,0
2025-08-15 03:15:08,35.97982612302464,27.89457572928588,7.813155263523007,0.8979466052200076,1,0,0,0
2025-08-15 03:15:09,36.469554178368135,28.469024007649633,7.798609354275154,0.90086326692243,1,0,0,0
2025-08-15 03:15:10,35.19221314685931,27.7544714002174,7.776260132233885,0.8944470705173635,1,0,0,0
2025-08-15 03:15:11,35.21643472018976,28.459710317403434,7.821156283616416,0.9363638761270046,1,0,0,0
2025-08-15 03:15:12,35.32794453000211,28.14995923712211,7.788217757344377,0.8628123596242492,1,0,0,0
2025-08-15 03:15:13,36.036761251573964,27.580208147559418,7.781288074024752,0.9182352101620502,1,0,0,0
2025-08-15 03:15:14,35.518309799132524,28.110294787897427,7.796441642483912,0.9330399049466865,1,0,0,0
2025-08-15 03:15:15,35.90593177502048,27.369992047704514,7.78174378161407,0.9214902024162124,1,0,0,0
2025-08-15 03:15:16,35.87949519117912,28.18765240504931,7.791651392360211,0.9697409674297025,1,0,0,0
2025-08-15 03:15:17,36.104882617117866,28.2655694448967,7.806881078431269,0.8841315971182591,1,0,0,0
2025-08-15 03:15:18,35.7644705255322,27.822293213304384,7.806966834784922,0.9287191446778059,1,0,0,0
2025-08-15 03:15:19,36.13700212476088,28.037064308786675,7.782043398671488,0.8968172809397574,1,0,0,0
2025-08-15 03:15:20,36.82686239039202,28.586247230125085,7.790245892541025,0.9370021822905801,1,0,0,0
2025-08-15 03:15:21,35.46230035157981,27.84827598872142,7.821486660095404,0.8997693301283589,1,0,0,0
2025-08-15 03:15:22,36.38144577174018,27.68232772388302,7.809928002354678,0.888363726544126,1,0,0,0
2025-08-15 03:15:23,35.99565747702767,28.44449902073878,7.8415013007869705,0.9391821661161489,1,0,0,0
2025-08-15 03:15:24,36.72946354406388,28.588776157159238,7.8236025634748305,0.8852531418294322,1,0,0,0
2025-08-15 03:15:25,36.00247313365337,28.001108701554354,7.822885861371199,0.8576182272329833,1,0,0,0
2025-08-15 03:15:26,36.44223596769503,28.303438910622507,7.772242628990884,0.8844945935047852,1,0,0,0
2025-08-15 03:15:27,36.41593057160712,28.402442774659264,7.815277207032668,0.918570988397656,1,0,0,0
2025-08-15 03:15:28,37.13795533892169,27.777254730238486,7.798937863966062,0.9417611625476128,1,0,0,0
2025-08-15 03:15:29,36.656906042023266,27.85440824938964,7.788980363929235,0.9033338812588954,1,0,0,0
2025-08-15 03:15:30,36.37818908073754,28.36926235394642,7.80336030681065,0.9395459120170208,1,0,0,0
2025-08-15 03:15:31,37.62285609188267,28.505504283612552,7.81890423069223,0.8592547523556722,1,0,1,1
2025-08-15 03:15:32,36.27084772795957,28.168864258052306,7.810016631820084,0.8867020960554629,1,0,0,0
2025-08-15 03:15:33,36.41399056370348,27.736055693949385,7.782430523973159,0.891342746485377,1,0,0,0
2025-08-15 03:15:34,36.684425984915414,28.596118333509832,7.814849178271852,0.8965632171758244,1,0,0,0
2025-08-15 03:15:35,36.71517665431265,27.84070873065641,7.7872482491584805,0.9025228316475059,1,0,0,0
2025-08-15 03:15:36,36.36660593937423,27.899458665648563,7.804333662379285,0.9207273287217658,1,0,0,0
2025-08-15 03:15:37,37.49221148949808,28.102701350346887,7.793932998650457,0.8866557948548853,1,0,0,0
2025-08-15 03:15:38,36.806686712329686,28.46624812621443,7.795622674965287,0.9041708606085938,1,0,0,0
2025-08-15 03:15:39,37.03002347720813,28.256192792965667,7.81532485950081,0.8986463132902784,1,0,0,0
2025-08-15 03:15:40,36.555060237255184,28.124459650108573,7.779196125603682,0.8722233028832655,1,0,0,0
2025-08-15 03:15:41,37.445753921956445,28.13898655903543,7.838903901485539,0.896589999327557,1,0,0,0
2025-08-15 03:15:42,37.234384730086944,28.013054400593038,7.76357827861411,0.8956902141030865,1,0,0,0
2025-08-15 03:15:43,37.235606830340664,28.167441854355552,7.7880466463349025,0.8950475830499086,1,0,0,0
2025-08-15 03:15:44,38.45694344600848,27.241131976691708,7.807404237798835,0.9009527836974436,1,0,1,1
2025-08-15 03:15:45,37.06844979021787,27.91101776227906,7.811686283328706,0.9022702062184016,1,0,0,0
2025-08-15 03:15:46,37.10510825634344,28.072396580475033,7.797990485588565,0.8870311446267801,1,0,0,0
2025-08-15 03:15:47,37.753412800397804,27.65469577491415,7.798852185939969,0.938181442019138,1,0,0,0
2025-08-15 03:15:48,37.71733741513619,28.11589699534347,7.808211001706552,0.8649155811239095,1,0,0,0
2025-08-15 03:15:49,37.68288616480026,27.938658633704165,7.795378610450846,0.8783708967459032,1,0,0,0
2025-08-15 03:15:50,37.80118626135394,28.52664270949465,7.827863625158698,0.9833989087267067,1,0,0,0
2025-08-15 03:15:51,37.84123310534194,28.471905917564456,7.816786982284632,0.8688602593503232,1,0,0,0
2025-08-15 03:15:52,37.265380895428336,27.86025832926455,7.817456487020112,0.8593873597587073,1,0,0,0
2025-08-15 03:15:53,38.14525233026738,27.954748686529992,7.780676865532591,0.9220343023500366,1,0,0,0
2025-08-15 03:15:54,38.20204094257091,27.97781573031748,7.798412231511886,0.8376864043867838,1,0,0,0
2025-08-15 03:15:55,38.409372082493746,27.864502157152113,7.793990681025586,0.8929417827008268,1,0,0,0
2025-08-15 03:15:56,38.29718644638992,28.05850749520844,7.77988797248621,0.9643747477522947,1,0,0,0
2025-08-15 03:15:57,38.093899904508746,27.772515379333722,7.807203283678915,0.853651922335398,1,0,0,0
2025-08-15 03:15:58,38.56270027113466,27.660815399518743,7.789247084844403,0.8405410654278386,1,0,0,0
2025-08-15 03:15:59,38.270021918700074,28.186813367170082,7.813108076597005,0.855024563941269,1,0,0,0
2025-08-15 03:16:00,38.55870308036249,28.188858875266543,7.778596168742113,0.9269507870504096,1,0,0,0
2025-08-15 03:16:01,39.1437760293177,27.758705272102002,7.834380812256836,0.9337433015995744,1,0,0,0
2025-08-15 03:16:02,38.724574158007684,28.26860662922878,7.782073346828159,0.8846223360906448,1,0,0,0
2025-08-15 03:16:03,38.78198719958915,27.8105266812504,7.804386046744009,0.9204963721200321,1,0,0,0
2025-08-15 03:16:04,38.08158353140543,28.075949571411396,7.815837186207761,0.9417076598253598,1,0,0,0
2025-08-15 03:16:05,39.93937744860596,28.246103203783736,7.788587191395997,0.9536203924328948,1,0,0,0
2025-08-15 03:16:06,38.8366530942696,27.989916230588886,7.8170493728686585,0.8926099415646046,1,0,0,0
2025-08-15 03:16:07,39.62740750452544,28.13642227364234,7.775416328043992,0.8309558484699004,1,0,0,0
2025-08-15 03:16:08,38.57761585209758,27.84507110683373,7.829042353983651,0.8753736323277094,1,0,0,0
2025-08-15 03:16:09,38.23688924909436,27.94106002497157,7.800282985299315,0.8871958741519423,1,0,0,0
2025-08-15 03:16:10,38.80860134150127,27.938242170735897,7.788071771840622,0.8922318361026483,1,0,0,0
2025-08-15 03:16:11,38.99237535737925,27.77602649603793,7.794016364551451,0.8943642179697384,1,0,0,0
2025-08-15 03:16:12,39.40633253051757,27.946967751065266,7.816178385387854,0.9335668379379201,1,0,0,0
2025-08-15 03:16:13,38.60297618451222,27.535414510340875,7.788310894162991,0.9382328528006274,1,0,0,0
2025-08-15 03:16:14,38.81952194537005,27.852653875857367,7.785012846211544,0.8948497903822565,1,0,0,0
2025-08-15 03:16:15,38.69578218931543,27.9145373519891,7.795569268048325,0.9329545462815546,1,0,0,0
2025-08-15 03:16:16,39.446020732670675,27.923146074251385,7.7764607577446005,0.9107298409989327,1,0,0,0
2025-08-15 03:16:17,38.69506731149917,27.927550766238767,7.836410878158836,0.9019351791858772,1,0,0,0
2025-08-15 03:16:18,38.893850390762424,27.98147074004196,7.788672108175706,0.9271963247132989,1,0,0,0
2025-08-15 03:16:19,39.6347805017643,28.14383245542582,7.816632335723608,0.9021675614471375,1,0,0,0
2025-08-15 03:16:20,38.9533298162493,28.262355122239757,7.804189401672955,0.9617343353129328,1,0,0,0
2025-08-15 03:16:21,39.7494785924013,27.80507043194552,7.78030931899036,0.8568476649961633,1,0,0,0
2025-08-15 03:16:22,39.17337526738656,27.639039743383258,7.799880905815745,0.8845448730272395,1,0,0,0
2025-08-15 03:16:23,39.63215124858683,27.68738667632707,7.815680055586215,0.8962044330913815,1,0,0,0
2025-08-15 03:16:24,39.683890940699385,27.85383912364152,7.7962347732982735,0.9131835807137397,1,0,0,0
2025-08-15 03:16:25,38.93256355602702,27.894423604655046,7.82386225891702,0.9380388146130927,1,0,0,0
2025-08-15 03:16:26,40.523803784725,27.769001180140762,7.820430307855637,0.8992680429829153,1,0,0,0
2025-08-15 03:16:27,40.34770867215758,27.61116500072503,7.818378297093166,0.8573331105148138,1,0,0,0
2025-08-15 03:16:28,39.97652605601642,27.863163751757742,7.79080686455454,0.9252754168936501,1,0,0,0
2025-08-15 03:16:29,40.197342969138546,28.05442798603419,7.77840315104437,0.9226487629842589,1,0,0,0
2025-08-15 03:16:30,40.23992776967083,28.17850883975067,7.787728247892744,0.8417442402186178,1,0,0,0
2025-08-15 03:16:31,39.141977787620974,27.832773084067504,7.803924818813334,0.899885875989876,1,0,0,0
2025-08-15 03:16:32,40.00021627550217,27.87610065335697,7.810915734270647,0.852295745079591,1,0,0,0
2025-08-15 03:16:33,39.922401310717675,27.721990507345808,7.756568571904791,0.8800604670749381,1,0,0,0
2025-08-15 03:16:34,39.85430800403615,27.990568248887566,7.799837735967765,0.8729157321911161,1,0,0,0
2025-08-15 03:16:35,40.42076279517003,27.745471409742755,7.803161784506464,0.9242779409472596,1,0,0,0
2025-08-15 03:16:36,41.21925764994093,28.17193834397236,7.7944491148736885,0.9035049052251656,1,0,0,0
2025-08-15 03:16:37,41.170556207958796,27.46424005241977,7.8258254767803175,0.8614322699773191,1,0,0,0
2025-08-15 03:16:38,40.77364620523157,27.892111098264262,7.808435601485018,0.9264019788887203,1,0,0,0
2025-08-15 03:16:39,40.75506341698348,28.090332201757523,7.826203838161618,0.8569858252821476,1,0,0,0
2025-08-15 03:16:40,40.16231354892112,28.05515035489675,7.795680789592995,0.9099034137141283,1,0,0,0
2025-08-15 03:16:41,41.296414203712494,28.80791009919415,7.818749549850138,0.8755796799212534,1,0,0,0
2025-08-15 03:16:42,40.5617280298509,28.104940007370374,7.83270132789055,0.8890296875240844,1,0,0,0
2025-08-15 03:16:43,40.26944162770362,27.698783620947395,7.826233868985453,0.9151281224411515,1,0,0,0
2025-08-15 03:16:44,40.96388267855571,27.97136072587328,7.778157168131425,0.9156434819717859,1,0,0,0
2025-08-15 03:16:45,40.88555541693668,27.467126099960065,7.7949264784491525,0.9401090722066788,1,0,0,0
2025-08-15 03:16:46,41.4065841176231,27.975820075210972,7.793096705891004,0.8975323890098564,1,0,0,0
2025-08-15 03:16:47,40.8152665055909,27.750083182899772,7.809785090701526,0.9091935258889002,1,0,0,0
2025-08-15 03:16:48,41.157064981993514,28.274617082668048,7.81372707110029,0.8868678803278702,1,0,0,0
2025-08-15 03:16:49,40.93398698885282,27.83513791762134,7.783222146519485,0.905459696478684,1,0,0,0
2025-08-15 03:16:50,41.80060242139878,27.964970225261425,7.801356770278338,0.9131845814402554,1,0,0,0
2025-08-15 03:16:51,41.412951393266695,27.809332647578678,7.759601453356877,0.8970507045763687,1,0,0,0
2025-08-15 03:16:52,41.86248877208652,28.521655405556,7.828838900116038,0.8458874854772251,1,0,0,0
2025-08-15 03:16:53,40.76451930583137,27.903627170164626,7.789752515186466,0.9099441268899269,1,0,0,0
2025-08-15 03:16:54,41.90810501081689,28.54976711304376,7.80111727879689,0.9109368443206637,1,0,0,0
2025-08-15 03:16:55,41.53512805206803,28.24424552863548,7.793807005720239,0.8795947957095615,1,0,0,0
2025-08-15 03:16:56,41.56241504409817,28.144620018200616,7.822920551500268,0.8614683889178246,1,0,0,0
2025-08-15 03:16:57,40.80181662577541,28.110619944195257,7.743249871172052,0.944276374515119,1,0,0,0
2025-08-15 03:16:58,41.37952649593651,28.118139189464877,7.799667793153482,0.9147433653268321,1,0,0,0
2025-08-15 03:16:59,41.45496172937232,27.421698226196316,7.797883624850046,0.8931275690723487,1,0,0,0
2025-08-15 03:17:00,41.4701558395577,27.916334981754773,7.790927272248166,0.8658890135055755,1,0,0,0
2025-08-15 03:17:01,41.74195882605666,28.253547391355298,7.834524530912712,0.8753455551473597,1,0,0,0
2025-08-15 03:17:02,41.91173132563034,27.98533084495777,7.782253410822884,0.9390777119035869,1,0,0,0
2025-08-15 03:17:03,42.810200893955475,27.578443045958927,7.815435923544713,0.9041298582260414,1,0,0,0
2025-08-15 03:17:04,42.81782545211096,27.98427866482676,7.807125055774121,0.8834823879899788,1,0,0,0
2025-08-15 03:17:05,42.006768820430025,28.511231654876646,7.82523038505071,0.9152906769367397,1,0,0,0
2025-08-15 03:17:06,41.914828441549865,28.374067514660418,7.78665621830445,0.8755680543766103,1,0,0,0
2025-08-15 03:17:07,42.65784896684792,27.98139879719019,7.785340622017524,0.9450252909084114,1,0,0,0
2025-08-15 03:17:08,42.30278556012127,28.285434783117427,7.821921398149548,0.9405840160469018,1,0,0,0
2025-08-15 03:17:09,41.94930448939216,27.890047893889584,7.808506426166602,0.8860027778639167,1,0,0,0
2025-08-15 03:17:10,42.12890061009351,27.488838523951983,7.769101253066465,0.8811398925890742,1,0,0,0
2025-08-15 03:17:11,41.156374930365395,27.722660203561134,7.7892138997107345,0.8214560040392316,1,0,0,0
2025-08-15 03:17:12,41.99002254314185,28.46886663055246,7.807727653076961,0.855552576853459,1,0,0,0
2025-08-15 03:17:13,42.51124021856019,27.91780207545121,7.816755284430932,0.8598159067512673,1,0,0,0
2025-08-15 03:17:14,42.52347597827583,27.926984806187495,7.786415386936141,0.9040557102296216,1,0,0,0
2025-08-15 03:17:15,43.33501022236712,27.910048541117536,7.741714880203661,0.8902129888667593,1,0,0,0
2025-08-15 03:17:16,42.30217298136119,28.571240976871902,7.810464463714741,0.8596399353775428,1,0,0,0
2025-08-15 03:17:17,41.78706581130213,28.48778767460862,7.77559358620112,0.8915650787260633,1,0,0,0
2025-08-15 03:17:18,43.16894351068872,28.66563407003444,7.759653224037551,0.9151601144294205,1,0,0,0
2025-08-15 03:17:19,42.90842800934643,27.952286436879984,7.743353481500317,0.9158351804974676,1,0,0,0
2025-08-15 03:17:20,43.513206542212814,28.088687346624127,7.816279617203954,0.8430098915742336,1,0,0,0
2025-08-15 03:17:21,42.65590494095169,27.545007235173763,7.802572349008099,0.8961520955854851,1,0,0,0
2025-08-15 03:17:22,43.285667949484086,28.44308032783548,7.795486872385755,0.8584997766908518,1,0,0,0
2025-08-15 03:17:23,43.27252607057785,27.64966613461962,7.827780487259255,0.9270518609142082,1,0,0,0
2025-08-15 03:17:24,42.763570226400425,28.06503266912879,7.812746493660462,0.923524392490605,1,0,0,0
2025-08-15 03:17:25,43.08057879009894,27.670809241710145,7.832326000854438,0.8730591832102663,1,0,0,0
2025-08-15 03:17:26,43.386061504563244,27.82333995197839,7.77214529055666,0.877018643927988,1,0,0,0
2025-08-15 03:17:27,42.445237287894955,27.74882127068509,7.799308987520921,0.8861619884850508,1,0,0,0
2025-08-15 03:17:28,44.66633005653532,27.817637421797254,7.767665732501039,0.8324161981580599,1,0,0,0
2025-08-15 03:17:29,44.008148950257294,27.838263189055308,7.795412353362891,0.9100790452032174,1,0,0,0
2025-08-15 03:17:30,42.990042667693864,27.835519361522476,7.795027682924666,0.8918146636097961,1,0,0,0
2025-08-15 03:17:31,43.29251376579454,28.250000173534094,7.812532272745261,0.9291052524770358,1,0,0,0
2025-08-15 03:17:32,43.18137756920127,27.668541162081244,7.800911277622838,0.8670477234611235,1,0,0,0
2025-08-15 03:17:33,43.35741968483959,28.06616242810416,7.812468142765598,0.8814263115525021,1,0,0,0
2025-08-15 03:17:34,43.37368568396001,28.365387745691667,7.814068802662778,0.8548042422588266,1,0,0,0
2025-08-15 03:17:35,43.708872470895884,27.846041090645983,7.843098573547663,0.8698712830951725,1,0,0,0
2025-08-15 03:17:36,43.946507664986825,27.78462433277572,7.793694066894277,0.8645405401179534,1,0,0,0
2025-08-15 03:17:37,44.258289676015785,27.930842612445925,7.781179545986673,0.9298792103653934,1,0,0,0
2025-08-15 03:17:38,43.92418985842661,28.35391756250821,7.804921672306328,0.8790521445374583,1,0,0,0
2025-08-15 03:17:39,43.762116421897076,28.058232289286007,7.783954399457209,0.9037252705423384,1,0,0,0
2025-08-15 03:17:40,44.077796403130684,27.840635711617722,7.82963921536873,0.8885770978841459,1,0,0,0
2025-08-15 03:17:41,43.244567721545444,28.14516299535641,7.794335639221095,0.8619160420196157,1,0,0,0
2025-08-15 03:17:42,44.42221985830059,27.669312355049072,7.78868847264252,0.8949509873048508,1,0,0,0
2025-08-15 03:17:43,43.34815850001161,28.204407853132885,7.790573685576978,0.9179730999559078,1,0,0,0
2025-08-15 03:17:44,43.42231384588214,28.12258219231053,7.814368348469433,0.8637672182236995,1,0,0,0
2025-08-15 03:17:45,43.68013651183142,27.907657458658335,7.79684506033537,0.9242733837219413,1,0,0,0
2025-08-15 03:17:46,43.92372897812945,27.748424260465832,7.787166663597392,0.8745083723556691,1,0,0,0
2025-08-15 03:17:47,44.48549795723237,27.733995723314962,7.83330703835247,0.8855104822178148,1,0,0,0
2025-08-15 03:17:48,43.96895467500666,28.160445200903773,7.782876603186764,0.9159204936903015,1,0,0,0
2025-08-15 03:17:49,44.736111898894336,28.36869415074672,7.80071132148066,0.8800969152834154,1,0,0,0
2025-08-15 03:17:50,44.06701740695146,27.808807675891362,7.813046123032205,0.901127245780076,1,0,0,0
2025-08-15 03:17:51,44.96583387977139,28.137516011065447,7.767373297791658,0.8905592751363572,1,0,0,0
2025-08-15 03:17:52,44.463877433491504,27.37389189441938,7.809605210028118,0.9038810402011146,1,0,0,0
2025-08-15 03:17:53,44.01146305742647,27.82461468080284,7.77889784649039,0.8285778268342952,1,0,0,0
2025-08-15 03:17:54,44.79495648133617,27.99068232013873,7.8164556556166795,0.8451095455437575,1,0,0,0
2025-08-15 03:17:55,44.63004563929517,27.72709497490545,7.78074697976162,0.9184790101814052,1,0,0,0
2025-08-15 03:17:56,44.780989296860184,27.71904808756312,7.813855380636977,0.9311154421694715,1,0,0,0
2025-08-15 03:17:57,44.86839965815955,27.799666133059333,7.822116661325894,0.8726853988940544,1,0,0,0
2025-08-15 03:17:58,45.28412136606337,28.087657818497913,7.817228730512656,0.892679149434866,1,0,0,0
2025-08-15 03:17:59,45.57949996112705,27.94380129447809,7.805026332964762,0.9088415775870691,1,0,0,0
2025-08-15 03:18:00,44.792492730276095,27.328530630002508,7.795373981141406,0.9207965280497612,1,0,0,0
2025-08-15 03:18:01,45.27065898676634,27.36378995420948,7.788471608473303,0.8391696818498746,1,0,0,0
2025-08-15 03:18:02,45.19537325580497,27.817940446642847,7.829420693816342,0.8734187925906487,1,0,0,0
2025-08-15 03:18:03,45.27288933042125,28.137305975816066,7.786010095596647,0.8900226186045038,1,0,0,0
2025-08-15 03:18:04,45.13534715363272,27.17574854718243,7.7792586785286,0.9210942059170815,1,0,0,0
2025-08-15 03:18:05,45.69732319817816,27.85008094715451,7.813307378700657,0.9749529145116449,1,0,0,0
2025-08-15 03:18:06,45.79485528585589,27.842125643044774,7.78407726393627,0.8931598281957085,1,0,0,0
2025-08-15 03:18:07,45.24002161550455,28.416501333462534,7.780998730050677,0.8577906761368803,1,0,0,0
2025-08-15 03:18:08,45.19404805423319,27.88449345648614,7.771127914756605,0.912068042316039,1,0,0,0
2025-08-15 03:18:09,44.95658054939261,28.114896695422278,7.790341803210789,0.9396298736862213,1,0,0,0
2025-08-15 03:18:10,45.51656317101573,28.04237714202624,7.79834569952207,0.9032404236293851,1,0,0,0
2025-08-15 03:18:11,46.16069788617698,27.36083005605784,7.804861834553214,0.8728005436453712,1,0,0,0
2025-08-15 03:18:12,46.17081686702886,28.23046216498952,7.81902612488599,0.9287398182444006,1,0,0,0
2025-08-15 03:18:13,46.30253165912503,28.064618951636888,7.810537958473316,0.9199063685549531,1,0,0,0
2025-08-15 03:18:14,46.303421710452746,28.15248059190238,7.796182555608937,0.8692175746741313,1,0,0,0
2025-08-15 03:18:15,46.069966963527776,29.177871311930897,7.796036086472405,0.9114427685260302,1,0,0,0
2025-08-15 03:18:16,46.425974860409745,27.374766118150422,7.810203149378303,0.9299179670297661,1,0,0,0
2025-08-15 03:18:17,45.25165400598378,28.51740899492833,7.825451403258572,0.9354567012767668,1,0,0,0
2025-08-15 03:18:18,46.33196005707936,27.913765744179894,7.802526283989664,0.8980065307407163,1,0,0,0
2025-08-15 03:18:19,46.4646129397038,28.086198671320904,7.790617382915792,0.8892576166146204,1,0,0,0
2025-08-15 03:18:20,46.88613462602744,27.986346326409627,7.780142679978289,0.9368182146624379,1,0,0,0
2025-08-15 03:18:21,44.9005945634616,27.872729099980585,7.771095894711755,0.8636951849105735,1,0,0,0
2025-08-15 03:18:22,46.88966283935843,27.829050121528372,7.81332539344087,0.9131573787276301,1,0,0,0
2025-08-15 03:18:23,46.26920073749081,28.098852620671902,7.811559570472791,0.8588992011790672,1,0,0,0
2025-08-15 03:18:24,46.997087776687096,27.544847890998497,7.811547270502133,0.9319612881677881,1,0,0,0
2025-08-15 03:18:25,46.18511767718838,28.22517375025653,7.797426811072959,0.8922586345316652,1,0,0,0
2025-08-15 03:18:26,46.34624230046534,27.875141678534423,7.828138694917834,0.9380574970694241,1,0,0,0
2025-08-15 03:18:27,46.5693272825976,27.660979198287894,7.790317630108303,0.9147423826906659,1,0,0,0
2025-08-15 03:18:28,46.15861052708771,27.864996142601257,7.819105384744144,0.8633033930981421,1,0,0,0
2025-08-15 03:18:29,47.32337298865382,28.377144765058773,7.799225142100209,0.9427388319623173,1,0,0,0
2025-08-15 03:18:30,46.37770749864097,27.83939947389513,7.787832984706413,0.9465373579928319,1,0,0,0
2025-08-15 03:18:31,47.49681675981345,28.107536085462886,7.811850606146355,0.9264685947779765,1,0,0,0
2025-08-15 03:18:32,47.1994235140188,27.78071311728536,7.80819272237368,0.8771523640489134,1,0,0,0
2025-08-15 03:18:33,46.83202509180397,28.227376554977084,7.807139455185339,0.8908195813692777,1,0,0,0
2025-08-15 03:18:34,47.17826190894737,28.20565232163706,7.801625568441124,0.9043628165221728,1,0,0,0
2025-08-15 03:18:35,47.295999157827346,28.554582649988923,7.799242138365663,0.878888688020057,1,0,0,0
2025-08-15 03:18:36,47.927782642827694,27.947330816350235,7.847767439857408,0.9507703971738961,1,0,0,0
2025-08-15 03:18:37,47.25606967662379,28.200596441427372,7.823685132903924,0.9043297941517812,1,0,0,0
2025-08-15 03:18:38,46.998699498333664,28.029420261861684,7.81445653789971,0.8188995585867793,1,0,0,0
2025-08-15 03:18:39,47.47723241213514,28.388761534558903,7.802235983164068,0.9101806743826867,1,0,0,0
2025-08-15 03:18:40,47.175473784625105,27.78435028371738,7.820143144011933,0.8895552780954806,1,0,0,0
2025-08-15 03:18:41,47.435259278866695,28.223501593863183,7.810359895527829,0.8977522033164466,1,0,0,0
2025-08-15 03:18:42,48.0544520705408,27.941590811164996,7.80052409505548,0.888941419026429,1,0,0,0
2025-08-15 03:18:43,47.35582482476386,27.98074354686745,7.793928713494681,0.9242113924982006,1,0,0,0
2025-08-15 03:18:44,48.12810676062217,28.02752574533451,7.7983816532467465,0.9335906333566014,1,0,0,0
2025-08-15 03:18:45,47.47109904274348,28.075672118928004,7.736591485282439,0.9084915948677597,1,0,0,0
2025-08-15 03:18:46,47.65055725521106,27.96513128706341,7.804212016785953,0.8898206643858553,1,0,0,0
2025-08-15 03:18:47,47.26257612773182,28.064413954951156,7.790230478397793,0.8987598838557249,1,0,0,0
2025-08-15 03:18:48,47.66922871947474,28.473435417268654,7.831853399965658,0.9005879884973289,1,0,0,0
2025-08-15 03:18:49,47.836648313900064,28.295634905684565,7.800386881416235,0.875927098804055,1,0,0,0
2025-08-15 03:18:50,47.86673490651364,28.26074637774907,7.776220731609301,0.9173678594571371,1,0,0,0
2025-08-15 03:18:51,48.3022262823191,27.863338142192838,7.799002396917437,0.913801269715814,1,0,0,0
2025-08-15 03:18:52,48.586244227564116,27.7332277515315,7.779077578298749,0.9462132371933002,1,0,0,0
2025-08-15 03:18:53,48.318377320779675,28.286590167471324,7.809468148314249,0.9376604934086543,1,0,0,0
2025-08-15 03:18:54,48.174642988882724,28.26281403775894,7.80581894728679,0.8794297524722962,1,0,0,0
2025-08-15 03:18:55,48.552759180522685,28.441801202725294,7.819156792622165,0.924608951235269,1,0,0,0
2025-08-15 03:18:56,48.35891558100047,27.81880581220923,7.784182364166108,0.8714713985071658,1,0,0,0
2025-08-15 03:18:57,47.35205297122588,27.931135403391895,7.8006801619245625,0.9208779630282256,1,0,0,0
2025-08-15 03:18:58,48.51308510877748,27.50815475124237,7.772699564091467,0.8845015740371968,1,0,0,0
2025-08-15 03:18:59,48.530202295467845,27.882258668181738,7.814029895638494,0.8693024032987325,1,0,0,0
2025-08-15 03:19:00,48.25098708324977,28.298971153173834,7.810377423608802,0.9084013602809221,1,0,0,0
2025-08-15 03:19:01,48.95005119549025,27.86005138623154,7.809916100420551,0.8197629861553758,1,0,0,0
2025-08-15 03:19:02,49.045270512820395,28.192143938560246,7.8000323806271386,0.8474707327678432,1,0,0,0
2025-08-15 03:19:03,48.23269070268406,27.94284906820066,7.808295457815776,0.8946752434867715,1,0,0,0
2025-08-15 03:19:04,48.00391874065097,28.097217108466467,7.832086782166172,0.9024732529990454,1,0,0,0
2025-08-15 03:19:05,48.71557721784631,27.6556925830553,7.79429811485916,0.8889204368952544,1,0,0,0
2025-08-15 03:19:06,48.1492530696427,28.02556283489017,7.802772903674201,0.852616911038472,1,0,0,0
2025-08-15 03:19:07,48.24048271005661,27.102659208729783,7.778277474016372,0.8754632447358448,1,0,0,0
2025-08-15 03:19:08,49.57687622913684,27.943931152551404,7.782634780768033,0.9117362798171218,1,0,0,0
2025-08-15 03:19:09,48.83096243535728,27.510858026885458,7.801956265861866,0.9174534531188508,1,0,0,0
2025-08-15 03:19:10,48.130974758625385,28.361798354964044,7.8220786709340375,0.8995133064721218,1,0,0,0
2025-08-15 03:19:11,47.95941998621213,28.233222205829353,7.794874383514968,0.9347050134311097,1,0,0,0
2025-08-15 03:19:12,48.86717847437631,28.140001294589823,7.795281669413757,0.911921910703777,1,0,0,0
2025-08-15 03:19:13,48.73457019290475,28.456301868147815,7.791862295109913,0.8775763303812536,1,0,0,0
2025-08-15 03:19:14,50.331976015586605,27.71532504375255,7.789304866583113,0.8915849383976515,1,0,0,0
2025-08-15 03:19:15,49.825277745089494,28.52420895937467,7.805899429114176,0.8579140152837644,1,0,0,0
2025-08-15 03:19:16,48.94858498214533,28.279657469278117,7.770054847096427,0.8967558302882576,1,0,0,0
2025-08-15 03:19:17,49.972025005704054,27.929033413834315,7.825618791533334,0.9333630185766402,1,0,0,0
2025-08-15 03:19:18,49.600910706032906,28.340686044154882,7.786691554037411,0.9205587025413291,1,0,0,0
2025-08-15 03:19:19,49.12678606788731,27.66811194627651,7.814438069708762,0.9420602797775737,1,0,0,0
2025-08-15 03:19:20,48.62455780082306,27.7526457515417,7.774600028052122,0.8909134426860302,1,0,0,0
