segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1143,0,1,CADC0894,1.0,0.1423076923076923,0.035852713178294575,0.24296726334675162,0.2684580640074471,0.5181259072597748,0.011238248856528667,0.32080648161562453,0.0,0.2,0.25,0.0125,0.015625,0.020104091243220084,0.0028645470759512347,0.04722653219550039,0.1423076923076923,0.1971506257873889,0.20240797581777814
1144,0,1,CADC0894,1.0,0.1423076923076923,0.035852713178294575,0.22773153707461496,0.2390951197689523,0.4889698442086125,0.011913737966279522,0.3203924122019091,0.0,0.2,0.25,0.004166666666666667,0.01171875,0.017873251198606215,0.0020204420493269127,0.04722653219550039,0.1423076923076923,0.17558702384326788,0.1802693444887409
1145,0,1,CADC0894,1.0,0.13846153846153847,0.03488372093023256,0.2145600504701322,0.21572765563728133,0.46446104347778844,0.010568580344694121,0.32724554569099806,0.0,0.2,0.25,0.004166666666666667,0.03515625,0.016041206709773426,0.0007245138213635545,0.046014352211016296,0.13846153846153847,0.16211072603358936,0.1663477109283561
1146,0,1,CADC0894,1.0,0.13076923076923075,0.03294573643410853,0.20546361644757863,0.20529993519906228,0.4530964069717343,0.014280925396148086,0.3347691263954697,0.0,0.2,0.25,0.008333333333333333,0.015625,0.01811060753312711,0.0023957769416710745,0.043589992242048105,0.13076923076923078,0.16180030579328658,0.16584531344790224
1147,0,1,CADC0894,1.0,0.1423076923076923,0.035852713178294575,0.19335940046348196,0.19441816833026787,0.44092471668534317,0.014332934529143096,0.3412651465716653,0.0,0.2,0.25,0.008333333333333333,0.03125,0.013897922080617044,0.0005445567911128374,0.04722653219550039,0.1423076923076923,0.14277709888904871,0.146584488202769
1148,0,1,CADC0894,1.0,0.14615384615384613,0.036821705426356585,0.19755209061929643,0.20263254998622757,0.45014328044238694,0.012069488898099563,0.3366464822172605,0.0,0.2,0.25,0.004166666666666667,0.0390625,0.014237347949773936,0.0005089842131058349,0.04843871217998449,0.14615384615384616,0.14550270876119373,0.14945658672665277
1149,0,1,CADC0894,1.0,0.1576923076923077,0.03972868217054264,0.29675709882286044,0.6169030533332268,0.7854302118939489,0.024016466590590167,0.3855172620115077,0.0,0.2,0.25,0.004166666666666667,0.03125,0.04534123554753568,0.0013133042404505268,0.05207525213343678,0.1576923076923077,0.4152886528794519,0.42715404296863724
1150,0,1,CADC0894,1.0,0.1769230769230769,0.04457364341085271,0.337987303437738,0.8787437234017828,0.9374128628877388,0.03142079406922477,0.4042750982838935,0.0,0.2,0.25,0.004166666666666667,0.015625,0.0617965369570235,0.00464817083074484,0.05813615205585726,0.17692307692307693,0.5357482348756053,0.5521183198357099
1151,0,1,CADC0894,1.0,0.1576923076923077,0.03972868217054264,0.3175600472188956,0.7624070773882498,0.8731583343220161,0.030387032317284533,0.4032295895662972,0.0,0.2,0.25,0.004166666666666667,0.0078125,0.058991459464489186,0.001355791720529895,0.05207525213343678,0.1576923076923077,0.5132394894155505,0.5279034748332065
1152,1,1,CADC0894,1.0,0.21923076923076923,0.055232558139534885,0.406023892483781,0.6905018011349185,0.830963158731026,0.0,0.2778466636331103,0.0,0.2,0.25,0.008333333333333333,0.01171875,0.04232774787717196,0.0028628637218821823,0.07147013188518231,0.21923076923076923,0.3486255594577718,0.3604251937856546
1153,0,1,CADC0894,1.0,0.13846153846153847,0.03488372093023256,0.2278998630186621,0.41986134862020213,0.6479645453585628,0.0259549601701203,0.39774702451013666,0.0,0.2,0.25,0.004166666666666667,0.01171875,0.04805863057988569,0.005207721656566838,0.046014352211016296,0.13846153846153847,0.3155090516911067,0.3237553110047018
1154,0,1,CADC0894,1.0,0.12692307692307692,0.03197674418604651,0.22789145151235907,0.435055908092617,0.6595852205472819,0.028895945069968374,0.4056105133522888,0.0,0.2,0.25,0.004166666666666667,0.01171875,0.05792824926452243,0.006014617187311964,0.042377812257564006,0.12692307692307692,0.3514466936635359,0.3600185642483158
1155,0,1,CADC0894,1.0,0.13846153846153847,0.03488372093023256,0.2042398607699988,0.392527773331901,0.6265176706829815,0.038836696750361055,0.4327550333607752,0.0,0.2,0.25,0.004166666666666667,0.0078125,0.04643779846713582,0.001845008755520402,0.046014352211016296,0.13846153846153847,0.2949689604293702,0.3026783764488985
1156,0,0,CADC0894,1.0,0.13076923076923075,0.03294573643410853,0.20769096209845378,0.37059257654275013,0.608760325998656,0.031669707032212516,0.41408434358989177,0.0,0.2,0.25,0.004166666666666667,0.015625,0.045044769692144326,0.002378750839517787,0.043589992242048105,0.13076923076923078,0.2920701954784474,0.29937195037366665
1157,0,1,CADC0894,1.0,0.12692307692307692,0.03197674418604651,0.21918883358572208,0.36293979045927655,0.6024419715965417,0.025207901491712245,0.3944400567510883,0.0,0.2,0.25,0.004166666666666667,0.02734375,0.040620569007816784,0.0015145572809308508,0.042377812257564006,0.12692307692307692,0.2931898797028672,0.30034085238681635
1158,0,0,CADC0894,1.0,0.14615384615384613,0.036821705426356585,0.20458580155612063,0.3724704891759802,0.6103007881529406,0.03480130023259308,0.4229834966970834,0.0,0.2,0.25,0.004166666666666667,0.015625,0.03847518814817704,0.0014163809762279204,0.04843871217998449,0.14615384615384616,0.2674568577894311,0.2747247071944911
1159,0,1,CADC0894,1.0,0.11923076923076924,0.03003875968992248,0.23954500346745225,0.4147467087920202,0.644005741829406,0.025555620762231245,0.39151852069558657,0.0,0.2,0.25,0.004166666666666667,0.0078125,0.04900786338377376,0.0017217324791332538,0.039953452288595814,0.11923076923076922,0.35267423602424347,0.36081287224775777
1160,0,1,CADC0894,1.0,0.15000000000000002,0.0377906976744186,0.2017100863816876,0.3787872396296854,0.6154541569338502,0.039594724382769064,0.434642798163563,0.0,0.2,0.25,0.004166666666666667,0.01171875,0.041645563538971204,0.0028986892216377935,0.04965089216446858,0.15,0.26607979121336683,0.27343944502151313
1161,0,1,CADC0894,1.0,0.12307692307692307,0.031007751937984496,0.24839500250925345,0.38564147227175766,0.6209976415996575,0.022729145856954396,0.38182166674664564,0.0,0.2,0.25,0.004166666666666667,0.0078125,0.0441361368769496,0.0023805695618629745,0.041165632273079907,0.12307692307692308,0.31951665993060585,0.32710518061188565
1162,0,1,CADC0894,1.0,0.15384615384615385,0.03875968992248062,0.22230590011065204,0.34575835471345584,0.5880092292394873,0.032611322958060456,0.4175095589018093,0.0,0.2,0.25,0.008333333333333333,0.01171875,0.03912826358935146,0.005854777224044539,0.05086307214895268,0.15384615384615385,0.2377109608433209,0.2443965816260319
1163,1,1,CADC0894,1.0,0.14615384615384613,0.01453488372093023,0.05258189543715417,0.006256463274992344,0.07909115410789239,0.005516692383013493,0.2496505622426946,0.0,0.2,0.25,0.004166666666666667,0.00390625,0.0040260814237377505,0.0023774961039551615,0.7175620636152056,0.057692307692307696,0.004492527769703013,0.009229214686053169
1164,0,1,CADC0894,1.0,0.12692307692307692,0.03197674418604651,0.2858596383231015,0.3802741899015992,0.6166609875834508,0.02521662706877962,0.3839705853729042,0.0,0.2,0.25,0.004166666666666667,0.01953125,0.04670912017992779,0.0029823354640935123,0.042377812257564006,0.12692307692307692,0.3071929474853966,0.31468545840777284
1165,0,1,CADC0894,1.0,0.13461538461538464,0.03391472868217054,0.27535555414231583,0.38670377576633413,0.6218523758632206,0.03166050173155943,0.40319976308282424,0.0,0.2,0.25,0.004166666666666667,0.01953125,0.042632107446729,0.0015364908897659208,0.0448021722265322,0.1346153846153846,0.2975113266903661,0.3051220815673915
1166,0,0,CADC0894,1.0,0.12692307692307692,0.03197674418604651,0.25676725398513706,0.3591839805791031,0.599316702710921,0.02609249949758025,0.3890181023715357,0.0,0.2,0.25,0.004166666666666667,0.01953125,0.039693200497720973,0.0015334948294505638,0.042377812257564006,0.12692307692307692,0.290155862833372,0.29723283510591086
1167,0,1,CADC0894,1.0,0.15000000000000002,0.0377906976744186,0.19970277432089564,0.29464348454794687,0.5428074226177341,0.037423972025533186,0.42924031432783233,0.0,0.2,0.25,0.004166666666666667,0.01953125,0.030375493780353792,0.001098795729583684,0.04965089216446858,0.15,0.2069728561321494,0.21269763726854027
1168,0,0,CADC0894,1.0,0.13846153846153847,0.03488372093023256,0.1910389054711829,0.2830875413875363,0.5320563346644973,0.031723668044890796,0.41405288671978036,0.0,0.2,0.25,0.004166666666666667,0.02734375,0.030104628518374196,0.0011705664684761078,0.046014352211016296,0.13846153846153847,0.21272899261948058,0.21828895493579667
1169,0,1,CADC0894,1.0,0.15384615384615385,0.03875968992248062,0.15546929087720476,0.24294284203682187,0.49288865860945863,0.042658969121990145,0.44481600953279976,0.0,0.2,0.25,0.004166666666666667,0.01953125,0.026160845198779502,0.0010507053188557602,0.05086307214895268,0.15384615384615385,0.1670246738084199,0.1717222427690763
1170,0,0,CADC0894,1.0,0.13076923076923075,0.03294573643410853,0.17163835655237897,0.2591989944829323,0.5091123478183425,0.03186881767907025,0.41603028898456845,0.0,0.2,0.25,0.004166666666666667,0.01171875,0.0335342549004786,0.002889211339420453,0.043589992242048105,0.13076923076923078,0.20427905409062985,0.2093860304521975
1171,0,1,CADC0873,1.0,0.5692307692307692,0.14341085271317827,2.087510840500076e-05,9.637888270453836e-10,2.464898194478885e-05,0.01231742775027194,0.28550488121807094,0.0,0.2,0.25,0.16666666666666666,0.1875,4.898413733146511e-12,9.074246483302217e-13,0.18177851047323507,0.5692307692307692,1.9510129318598072e-10,2.1548585480633537e-10
1172,0,1,CADC0873,1.0,0.3769230769230769,0.09496124031007752,3.8588376286174126e-05,7.607388360017423e-10,2.1286488605790148e-05,0.011676735915789264,0.29293470058609433,0.0,0.2,0.25,0.12083333333333333,0.12890625,8.806752929991257e-12,1.4599455102701532e-12,0.12116951124903025,0.3769230769230769,2.334745026256182e-10,2.5472515189748787e-10
1173,0,1,CADC0873,1.0,0.3538461538461538,0.08914728682170543,3.809066709851251e-05,1.6596271720984588e-09,3.4148649016845955e-05,0.013639945177186995,0.28162056459442125,0.0,0.2,0.25,0.08333333333333333,0.1328125,1.992862118168682e-11,1.33218199329698e-12,0.11389643134212568,0.35384615384615387,5.420266232163721e-10,5.753163898599526e-10
1174,0,1,CADC0873,1.0,0.3769230769230769,0.09496124031007752,2.959772748930333e-05,1.9776261444249792e-09,3.782801922277665e-05,0.014030113358604178,0.2876033602208975,0.0,0.2,0.25,0.07916666666666666,0.12890625,2.0033829965239145e-11,1.1631717331195334e-12,0.12116951124903025,0.3769230769230769,6.079603806759761e-10,6.442257939218951e-10
1175,0,1,CADC0873,1.0,0.45,0.11337209302325581,2.2399759060843877e-05,1.3161508289510167e-09,2.9765632448984602e-05,0.01452582219812687,0.2981619351439401,0.0,0.2,0.25,0.12083333333333333,0.15625,9.869332344198644e-12,7.821319758890252e-13,0.1442009309542281,0.45,3.3987372768798915e-10,3.65927269570839e-10
1176,0,0,CADC0873,1.0,0.3692307692307692,0.09302325581395349,5.8110772105109555e-05,7.353288141894126e-10,2.0837351165511438e-05,0.020920020415636294,0.2203000859543405,0.0,0.2,0.25,0.10416666666666667,0.1171875,6.306948422238161e-12,1.0695024098733554e-12,0.11874515128006206,0.36923076923076925,2.3036081103344483e-10,2.514395545389284e-10
1177,0,0,CADC0873,1.0,0.36153846153846153,0.09108527131782945,5.739162599157163e-05,3.1384230197735657e-10,1.1906702152266422e-05,0.02055081804406924,0.22163967028683088,0.0,0.2,0.25,0.1125,0.1328125,2.8556867285361556e-12,4.714554833550708e-13,0.11632079131109387,0.36153846153846153,1.0040762445854759e-10,1.1627755200866593e-10
1178,0,1,CADC0873,1.0,0.4884615384615384,0.12306201550387598,4.686470710837628e-05,4.626600760900297e-10,1.5464961455204036e-05,0.027047567765387904,0.17931869733263267,0.0,0.2,0.25,0.175,0.1796875,2.2474064104720916e-12,9.12398405685052e-13,0.15632273079906905,0.4884615384615385,1.0745248504318716e-10,1.2391455656828707e-10
1179,0,1,CADC0873,1.0,0.4461538461538461,0.11240310077519379,4.124457250238724e-05,8.427438613334005e-10,2.2690016208304567e-05,0.012997357475228476,0.2996493424282766,0.0,0.2,0.25,0.14583333333333334,0.1640625,6.924500191509311e-12,1.1667595886935036e-12,0.14298875096974398,0.4461538461538462,2.184060945470972e-10,2.393906560352689e-10
1180,0,1,CADC0873,1.0,0.4346153846153846,0.10949612403100775,3.5058975283314214e-05,1.2952058764570032e-09,2.948143323583432e-05,0.012782651131989335,0.27811733792211035,0.0,0.2,0.25,0.15,0.15625,1.062663144920517e-11,1.0834811284153682e-12,0.1393522110162917,0.4346153846153846,3.461197594370963e-10,3.723323849974031e-10
1181,0,1,CADC0873,1.0,0.38076923076923075,0.09593023255813954,3.8176880577176655e-05,2.8915362745433886e-09,4.7030674543714785e-05,0.015805277378097664,0.26606285877898295,0.0,0.2,0.25,0.07916666666666666,0.12890625,2.471202333433927e-11,1.2675991751996824e-12,0.12238169123351436,0.38076923076923075,8.80661474316982e-10,9.279437326286851e-10
1182,0,0,CADC0873,1.0,0.4461538461538461,0.11240310077519379,2.1028241393628982e-05,1.0315529479269112e-09,2.5694805453822052e-05,0.014603903404317886,0.26019272364190743,0.0,0.2,0.25,0.15416666666666667,0.15234375,7.465156844329952e-12,1.2795677516017071e-12,0.14298875096974398,0.4461538461538462,2.6800729212037236e-10,2.910519033458848e-10
1183,1,0,CADC0873,1.0,0.34538461538461535,0.06298449612403101,3.115003849638885e-05,1.4659387825801998e-09,3.173771030811091e-05,0.022385946434882953,0.19639204501660965,0.021739130434782608,0.2,0.25,0.004166666666666667,0.0234375,1.697910771091366e-10,1.0282859716643094e-10,0.8631691233514351,0.25,4.900699874131891e-10,7.001121403484586e-10
1184,0,0,CADC0873,1.0,0.30538461538461537,0.07655038759689922,1.8393059996101157e-05,1.5308226523605004e-10,7.1022443474399154e-06,0.04611721370914784,0.13573061008341325,0.0,0.2,0.25,0.10416666666666667,0.11328125,3.5285398405273245e-12,1.3632123336040209e-12,0.10056245151280062,0.3038461538461538,6.007469534154231e-11,7.457755562956643e-11
1185,0,1,CADC0873,1.0,0.33076923076923076,0.08333333333333333,1.572650948936117e-05,9.62948631089861e-10,2.463579950470906e-05,0.017736963175758076,0.23466882525506338,0.0,0.2,0.25,0.1,0.11328125,1.1720938142688886e-11,1.7028524149283445e-12,0.1083688906128782,0.33076923076923076,3.360133352589168e-10,3.609291809286186e-10
1186,1,1,CADC0873,1.0,0.6153846153846154,0.14728682170542634,3.475787183841184e-05,1.47759524215908e-09,3.188700715459828e-05,0.0252785387860249,0.3134529418172892,0.021739130434782608,0.4,0.25,0.008333333333333333,0.01171875,4.912998321679278e-10,4.704669848189056e-10,0.2836016291698991,0.5846153846153846,2.7929796672775473e-10,3.1891559958508663e-10
1187,0,1,CADC0873,1.0,0.3576923076923077,0.09011627906976744,4.636715879406707e-05,6.677780630364908e-10,1.9606817944931663e-05,0.01397675270496073,0.25732806013311,0.0,0.2,0.25,0.11666666666666667,0.12890625,7.2209606813160765e-12,8.917823068234312e-13,0.11510861132660978,0.3576923076923077,2.15945246551355e-10,2.3637898519671564e-10
1188,0,1,CADC0873,1.0,0.5307692307692308,0.13372093023255816,3.417419797392245e-05,1.6780821338083503e-09,3.4371076572638225e-05,0.021091138494012902,0.21723595810757657,0.0,0.2,0.25,0.14583333333333334,0.1875,5.64393835718059e-12,1.554929989809354e-13,0.1696567106283941,0.5307692307692308,3.6888656980159885e-10,3.966129246325542e-10
1189,1,0,CADC0873,1.0,0.6423076923076922,0.1618217054263566,4.953414730040764e-05,3.0824227890183966e-10,1.175978962416552e-05,0.03961527278161796,0.18364059324061846,0.391304347826087,1.0,0.5,0.08333333333333333,0.08203125,6.571113247488564e-10,6.429339753084849e-10,0.20480993017843288,0.6423076923076924,5.023435451992257e-11,6.439955211280986e-11
1190,0,0,CADC0873,1.0,0.3269230769230769,0.08236434108527131,3.336903503678312e-05,3.4061779256360813e-09,5.158246198658278e-05,0.011721273777118707,0.2753960123567519,0.0,0.2,0.25,0.025,0.03515625,5.271405603726014e-11,9.849007116919245e-12,0.105411171450737,0.3269230769230769,1.197972675973709e-09,1.2562123247681748e-09
1191,0,1,CADC0873,1.0,0.28076923076923077,0.07073643410852713,2.752105530590403e-05,2.4927664877524507e-09,4.322210899833803e-05,0.011897607175965837,0.27057342400660833,0.0,0.2,0.25,0.0625,0.1015625,4.176388421460477e-11,1.4745087935192544e-12,0.09086501163692785,0.28076923076923077,1.0112384407172303e-09,1.0605302883660616e-09
1192,1,1,CADC0873,1.0,0.32384615384615384,0.0813953488372093,3.208583301126769e-05,1.1399723946185618e-09,2.7302252581530446e-05,0.03221543986511201,0.25904907637904184,0.0,0.2,0.25,0.016666666666666666,0.046875,4.627194157950434e-11,1.0574787776925322e-11,0.10473235065942592,0.3230769230769231,4.056956059473745e-10,4.341788021199585e-10
1193,0,1,CADC0873,1.0,0.21153846153846156,0.05329457364341085,3.7510087369739575e-05,2.082576399521008e-09,3.897807193428728e-05,0.013673089688576452,0.2623347349134497,0.0,0.2,0.25,0.041666666666666664,0.078125,6.222986339264247e-11,2.7437219993527933e-12,0.06904577191621412,0.21153846153846154,1.0958931489358323e-09,1.1441996235284963e-09
1194,0,0,CADC0873,1.0,0.1923076923076923,0.04844961240310078,3.252673509549754e-05,1.4773250099128561e-09,3.188355245198575e-05,0.01195214965574317,0.24793099244759992,0.0,0.2,0.25,0.020833333333333332,0.0625,5.005510486082534e-11,3.719783281886993e-13,0.06298487199379364,0.19230769230769232,8.503779102623794e-10,8.892547352808334e-10
1195,0,1,CADC0873,1.0,0.1776923076923077,0.04457364341085271,3.536837091558584e-05,7.664340287226912e-10,2.138618740226328e-05,0.015300789881130622,0.24643127803790682,0.0,0.2,0.25,0.041666666666666664,0.0703125,3.0353204816346264e-11,1.1197722805099614e-12,0.05866951124903026,0.17692307692307693,4.80529165465269e-10,5.088759893089845e-10
1196,0,1,CADC0873,1.0,0.1892307692307692,0.04748062015503876,2.825751224809783e-05,8.780677204074235e-10,2.3274693692202548e-05,0.012625551304066812,0.2672584613858646,0.0,0.2,0.25,0.04583333333333333,0.07421875,3.1746888077981276e-11,1.7065312317912533e-12,0.06298487199379364,0.18846153846153846,5.181714063292313e-10,5.482527064749444e-10
1197,0,1,CADC0873,1.0,0.17615384615384616,0.04457364341085271,4.170830140178039e-05,1.284018056879049e-09,2.932872191524492e-05,0.0264060286277489,0.1830213892562333,0.0,0.2,0.25,0.0375,0.0703125,3.658056022211425e-11,1.633230966638541e-12,0.05866951124903026,0.17692307692307693,8.010495181690392e-10,8.340761772307667e-10
1198,0,0,CADC0873,1.0,0.18461538461538463,0.046511627906976744,3.62111936309072e-05,1.2874177642393712e-09,2.9375194576999572e-05,0.010464582168873214,0.26085547877560883,0.0,0.2,0.25,0.029166666666666667,0.06640625,4.735151233797741e-11,1.394961357037388e-12,0.06162723041117145,0.18461538461538463,7.703366967675234e-10,8.061516201356146e-10
1199,0,1,CADC0873,1.0,0.15923076923076923,0.03972868217054264,3.369071894546992e-05,4.691627776214464e-10,1.560780186942355e-05,0.028340981012804346,0.17127475787726398,0.0,0.2,0.25,0.04583333333333333,0.0625,1.7538877019112334e-11,7.29058702862737e-13,0.05362684251357642,0.1576923076923077,3.313775232801957e-10,3.5552617105108864e-10
1200,0,1,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.7619622026853216e-05,8.815291262282423e-10,2.3331384767486265e-05,0.023717862140580748,0.1862118276436683,0.0,0.2,0.25,0.020833333333333332,0.0625,3.0463355010261216e-11,2.6410506395442116e-13,0.05207525213343678,0.1576923076923077,6.118762269274289e-10,6.410555618155314e-10
1201,0,0,CADC0873,1.0,0.18153846153846154,0.045542635658914726,3.1660516395592017e-05,1.5832532656159671e-09,3.3215151049232116e-05,0.01405956911122562,0.24293876786963062,0.0,0.2,0.25,0.020833333333333332,0.0703125,5.7700327355223376e-11,9.154126790333985e-13,0.05988169123351435,0.18076923076923077,9.583238157315521e-10,1.0034037764856299e-09
1202,1,1,CADC0873,1.0,0.21153846153846156,0.0436046511627907,2.7185738323204307e-05,2.7389429238715657e-09,4.5605726932668955e-05,0.02982703746383575,0.3208004937450898,0.021739130434782608,0.2,0.25,0.008333333333333333,0.01171875,2.8040545005883854e-09,2.56720353747377e-09,0.2023855702094647,0.17307692307692307,1.437974277430385e-09,1.7813001041187524e-09
1203,0,0,CADC0873,1.0,0.1769230769230769,0.04457364341085271,3.332015299136187e-05,1.2264712033450474e-09,2.8532916615336408e-05,0.011719870129897614,0.25030008037715357,0.0,0.2,0.25,0.04583333333333333,0.0625,4.8770269735812365e-11,1.853589818732622e-12,0.05900892164468581,0.17692307692307693,7.628787652544173e-10,7.979192508854449e-10
1204,1,0,CADC0873,1.0,0.2276923076923077,0.05717054263565892,3.3486182318989276e-05,9.662550329724848e-10,2.468764457849873e-05,0.019938914681469272,0.29199680462380445,0.17391304347826086,0.4,0.5,0.041666666666666664,0.046875,1.7578374221510467e-09,1.6000615286233909e-09,0.07452482544608223,0.2269230769230769,4.804193968105556e-10,5.102628804968592e-10
1205,0,0,CADC0873,1.0,0.13076923076923075,0.03294573643410853,2.613860522605095e-05,3.3827171807765234e-10,1.2534819194506957e-05,0.011024856059859589,0.2514358625075047,0.0,0.2,0.25,0.03333333333333333,0.04296875,2.5131365290677905e-11,1.5029166254012443e-12,0.043589992242048105,0.13076923076923078,2.9104468328355033e-10,3.099582978518243e-10
1206,0,0,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.731634653199442e-05,2.360232709456716e-09,4.189096437235213e-05,0.015166096003546695,0.2335869491691412,0.0,0.2,0.25,0.016666666666666666,0.0546875,1.1068942250703851e-10,4.4216970846961966e-12,0.05207525213343678,0.1576923076923077,1.6073143524833255e-09,1.6649347766614988e-09
1207,1,1,CADC0873,1.0,0.15000000000000002,0.0377906976744186,3.0166646691543363e-05,1.8384840070286538e-09,3.625641844612963e-05,0.017131352190343917,0.2520316661451416,0.021739130434782608,0.2,0.25,0.004166666666666667,0.00390625,4.3317912431734813e-10,2.3966091940017643e-10,0.04965089216446858,0.15,1.3114205417503356e-09,1.3593758006405701e-09
1208,0,1,CADC0873,1.0,0.1423076923076923,0.035852713178294575,3.3935190994665104e-05,1.518977454243118e-09,3.2412492242206645e-05,0.01120846612344746,0.2379110622586269,0.0,0.2,0.25,0.016666666666666666,0.06640625,8.608689597202124e-11,1.6395103672138668e-12,0.04722653219550039,0.1423076923076923,1.1371501793869815e-09,1.17913952274397e-09
1209,0,1,CADC0873,1.0,0.13461538461538464,0.03391472868217054,3.180807267125266e-05,1.2656287706622056e-09,2.9076316409620138e-05,0.01083470198614897,0.25824552858696564,0.0,0.2,0.25,0.020833333333333332,0.05859375,8.103428306653294e-11,2.343891439692373e-12,0.0448021722265322,0.1346153846153846,9.971813292211513e-10,1.0343378285270259e-09
1210,0,1,CADC0873,1.0,0.1769230769230769,0.04457364341085271,3.5472578365500764e-05,2.8924117481770466e-09,4.7038741939216e-05,0.013430424799468259,0.257376705606848,0.0,0.2,0.25,0.025,0.06640625,1.1562258303281098e-10,3.895280196574026e-12,0.05813615205585726,0.17692307692307693,1.7785613613373883e-09,1.8446365929480563e-09
1211,0,1,CADC0873,1.0,0.1653846153846154,0.041666666666666664,3.341031353998717e-05,8.826508854224835e-10,2.3349734443092727e-05,0.01811581208797975,0.22683314567773877,0.0,0.2,0.25,0.03333333333333333,0.0625,3.918197779507578e-11,2.73770189522949e-12,0.05449961210240497,0.16538461538461538,5.874579347829784e-10,6.164473038394528e-10
1212,0,1,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.3173361575939236e-05,4.6240535104732504e-10,1.545934777785581e-05,0.013218816416338146,0.2331404596903358,0.0,0.2,0.25,0.04583333333333333,0.0625,2.3635272153702985e-11,9.17455223189055e-13,0.05207525213343678,0.1576923076923077,3.297292233805117e-10,3.5084721531339804e-10
1213,1,1,CADC0873,1.0,0.12076923076923075,0.02131782945736434,3.150965068135757e-05,4.476856178302505e-10,1.5132557698819451e-05,0.025923328159503375,0.2774173711108465,0.021739130434782608,0.2,0.25,0.008333333333333333,0.015625,4.048945687441987e-10,2.533687845031027e-10,0.15011636927851046,0.08461538461538462,4.0395135091762847e-10,5.598768990700573e-10
1214,0,1,CADC0873,1.0,0.11923076923076924,0.03003875968992248,3.5334361260933654e-05,7.287578681312978e-10,2.0720031088487766e-05,0.01079480802799572,0.2589401455422709,0.0,0.2,0.25,0.029166666666666667,0.05078125,5.923185912814556e-11,3.4420210729952487e-12,0.039953452288595814,0.11923076923076922,6.473852829962528e-10,6.739303165125595e-10
1215,0,0,CADC0873,1.0,0.1392307692307692,0.03488372093023256,3.362725046224347e-05,1.3267387248551387e-09,2.9908470518698875e-05,0.016558540158077548,0.2347850560377974,0.0,0.2,0.25,0.020833333333333332,0.05859375,7.682752448182067e-11,3.5290641781069307e-12,0.0465477114041893,0.13846153846153847,1.014726921527125e-09,1.057827415013954e-09
1216,0,1,CADC0873,1.0,0.1430769230769231,0.035852713178294575,3.2848224414046206e-05,1.7901015793965515e-09,3.569646105880277e-05,0.011305791449747554,0.25835463221546395,0.0,0.2,0.25,0.016666666666666666,0.05859375,1.0199949541190344e-10,3.2590288843863935e-12,0.04843871217998449,0.1423076923076923,1.3301367048417746e-09,1.3835576152359358e-09
1217,0,1,CADC0873,1.0,0.1584615384615385,0.03972868217054264,3.5481764753960226e-05,2.6066350887595002e-09,4.433834617153061e-05,0.010771942522230168,0.27105456190755967,0.0,0.2,0.25,0.016666666666666666,0.0546875,1.2501612701769013e-10,4.511953393334528e-12,0.053481380915438324,0.1576923076923077,1.7657613057540645e-09,1.835547925583403e-09
1218,0,1,CADC0873,1.0,0.13538461538461538,0.03391472868217054,3.21411659032685e-05,9.880686950840113e-10,2.502759888969163e-05,0.03345118677694517,0.13573907600070237,0.0,0.2,0.25,0.025,0.0546875,3.58768018328618e-11,2.5296867884336652e-12,0.04611132660977502,0.1346153846153846,7.798468252316722e-10,8.153337398219669e-10
1219,0,1,CADC0873,1.0,0.13846153846153847,0.03488372093023256,3.2416401931445716e-05,8.746574408771487e-10,2.3218736729233663e-05,0.02955660845754501,0.14939584365147718,0.0,0.2,0.25,0.0375,0.05859375,3.3701197194521e-11,5.373703502729304e-12,0.04679014740108611,0.13846153846153847,6.798032301474066e-10,7.092272946194963e-10
1220,0,1,CADC0873,1.0,0.14615384615384613,0.036821705426356585,3.660867684082884e-05,1.4051335371842697e-09,3.094944635228372e-05,0.016203158603781444,0.23860095159546063,0.0,0.2,0.25,0.029166666666666667,0.0625,7.264740638947946e-11,2.811950507055178e-12,0.049408456167571765,0.14615384615384616,1.0297619842559403e-09,1.0694184588234896e-09
1221,0,0,CADC0873,1.0,0.12692307692307692,0.03197674418604651,2.753533252752506e-05,5.903268726558555e-10,1.8122530753299512e-05,0.029231040794532193,0.18458692408386046,0.0,0.2,0.25,0.020833333333333332,0.046875,3.95660365645015e-11,1.6792911502922553e-12,0.04315360744763383,0.12692307692307692,5.023535132777872e-10,5.262333497084585e-10
1222,0,1,CADC0873,1.0,0.15307692307692305,0.03875968992248062,3.263785298012476e-05,2.4528992584172487e-09,4.282541306743804e-05,0.010376755729656802,0.2677574102925395,0.0,0.2,0.25,0.020833333333333332,0.0625,1.2293250135352528e-10,3.628885137758936e-12,0.05139643134212568,0.15384615384615385,1.7129369385370297e-09,1.765235807474385e-09
1223,0,0,CADC0873,1.0,0.12769230769230772,0.03197674418604651,3.326997760121042e-05,1.7632181596149955e-09,3.538214356268955e-05,0.011482241687628417,0.2454520445096949,0.0,0.2,0.25,0.020833333333333332,0.05078125,1.234256056631223e-10,4.396509822897343e-12,0.04310512024825446,0.12692307692307692,1.442541861696966e-09,1.4968273107408415e-09
